Data_set,Boot,Max_sample,Cv,Max_feature,Number_of_est,Accuracy,F-score
seeds.data,False,40,4,14,20,0.8946078431372549,0.8915511100146074
seeds.data,False,40,6,14,20,0.8901515151515151,0.8844550682601264
seeds.data,False,40,8,14,20,0.8859953703703705,0.881426810490278
seeds.data,False,60,2,2,5,0.7142857142857142,0.6314220168747631
seeds.data,False,60,4,2,5,0.7440087145969498,0.6997567243944055
seeds.data,False,60,6,2,5,0.6805555555555555,0.590867663908865
seeds.data,False,60,8,2,5,0.662037037037037,0.555655186316951
seeds.data,False,60,2,2,10,0.7428571428571429,0.6781627729471646
seeds.data,False,60,4,2,10,0.7627995642701524,0.7285815518961136
seeds.data,False,60,6,2,10,0.7588383838383838,0.7021626819467146
seeds.data,False,60,8,2,10,0.8009259259259258,0.7610873089721184
seeds.data,False,60,2,2,15,0.8142857142857143,0.8025675131544644
seeds.data,False,60,4,2,15,0.6955337690631808,0.5993730683854163
seeds.data,False,60,6,2,15,0.7773569023569024,0.7123048732918728
seeds.data,False,60,8,2,15,0.7586805555555556,0.6928535982384079
seeds.data,False,60,2,2,20,0.7952380952380953,0.7655829493296733
seeds.data,False,60,4,2,20,0.7608932461873639,0.7083348044693607
seeds.data,False,60,6,2,20,0.8143939393939394,0.787839178545345
seeds.data,False,60,8,2,20,0.7766203703703705,0.7372266638764485
seeds.data,False,60,2,4,5,0.8238095238095238,0.8093544423012721
seeds.data,False,60,4,4,5,0.741830065359477,0.6796707600792002
seeds.data,False,60,6,4,5,0.7912457912457912,0.759759169296698
seeds.data,False,60,8,4,5,0.7494212962962963,0.709410034129882
seeds.data,False,60,2,4,10,0.8952380952380953,0.896258207390767
seeds.data,False,60,4,4,10,0.8725490196078431,0.8618778173382188
seeds.data,False,60,6,4,10,0.8943602693602694,0.8937420201912957
seeds.data,False,60,8,4,10,0.8692129629629629,0.851298407714564
seeds.data,False,60,2,4,15,0.8428571428571429,0.8324994861676326
seeds.data,False,60,4,4,15,0.8066448801742919,0.7684122257954693
seeds.data,False,60,6,4,15,0.8392255892255892,0.8154056210119278
seeds.data,False,60,8,4,15,0.8246527777777778,0.8034931133537945
seeds.data,False,60,2,4,20,0.861904761904762,0.8545364594228871
seeds.data,False,60,4,4,20,0.8088235294117647,0.7702964480697857
seeds.data,False,60,6,4,20,0.8762626262626263,0.8632449897340034
seeds.data,False,60,8,4,20,0.8223379629629629,0.8010078644290853
seeds.data,False,60,2,6,5,0.9190476190476191,0.918381578292436
seeds.data,False,60,4,6,5,0.7957516339869282,0.7469130635120282
seeds.data,False,60,6,6,5,0.7794612794612795,0.7616457790954891
seeds.data,False,60,8,6,5,0.7424768518518519,0.685783953128902
seeds.data,False,60,2,6,10,0.8857142857142857,0.8826249768040869
seeds.data,False,60,4,6,10,0.8790849673202614,0.8699591748504791
seeds.data,False,60,6,6,10,0.8341750841750842,0.8275199518130116
seeds.data,False,60,8,6,10,0.8570601851851852,0.8449955559395761
seeds.data,False,60,2,6,15,0.7714285714285715,0.7443505114989156
seeds.data,False,60,4,6,15,0.8956971677559913,0.8927555131616681
seeds.data,False,60,6,6,15,0.877104377104377,0.8712596973047012
seeds.data,False,60,8,6,15,0.8813657407407407,0.8676039284608743
seeds.data,False,60,2,6,20,0.8857142857142857,0.8828077870886091
seeds.data,False,60,4,6,20,0.880718954248366,0.8744135289975699
seeds.data,False,60,6,6,20,0.8522727272727272,0.842045047700728
seeds.data,False,60,8,6,20,0.8929398148148149,0.8878835907957425
seeds.data,False,60,2,8,5,0.7238095238095238,0.6529497607329755
seeds.data,False,60,4,8,5,0.8570261437908496,0.8457043309788873
seeds.data,False,60,6,8,5,0.818181818181818,0.7855243787431725
seeds.data,False,60,8,8,5,0.8489583333333333,0.8303092335616902
seeds.data,False,60,2,8,10,0.9047619047619048,0.9027109709623811
seeds.data,False,60,4,8,10,0.8303376906318082,0.8055862632748206
seeds.data,False,60,6,8,10,0.8585858585858586,0.8450046619521093
seeds.data,False,60,8,8,10,0.8825231481481481,0.874849091683457
seeds.data,False,60,2,8,15,0.861904761904762,0.852820778493804
seeds.data,False,60,4,8,15,0.8763616557734205,0.8739600221905123
seeds.data,False,60,6,8,15,0.8720538720538721,0.8631271145891777
seeds.data,False,60,8,8,15,0.8663194444444444,0.860394505305496
seeds.data,False,60,2,8,20,0.8523809523809525,0.8403238629169308
seeds.data,False,60,4,8,20,0.8897058823529412,0.8854252451678922
seeds.data,False,60,6,8,20,0.9095117845117845,0.9056736486020375
seeds.data,False,60,8,8,20,0.8761574074074073,0.8692357002551847
seeds.data,False,60,2,10,5,0.8761904761904762,0.8750081109053912
seeds.data,False,60,4,10,5,0.8515795206971677,0.8441133830031928
seeds.data,False,60,6,10,5,0.8893097643097643,0.8880045980236675
seeds.data,False,60,8,10,5,0.8622685185185185,0.8466382784704565
seeds.data,False,60,2,10,10,0.8809523809523809,0.875490532858954
seeds.data,False,60,4,10,10,0.8336056644880174,0.8160383215571118
seeds.data,False,60,6,10,10,0.8762626262626263,0.8703837990883504
seeds.data,False,60,8,10,10,0.8859953703703702,0.8829425011120058
seeds.data,False,60,2,10,15,0.8571428571428572,0.8479499869306446
seeds.data,False,60,4,10,15,0.8526688453159041,0.8440947631283384
seeds.data,False,60,6,10,15,0.8526936026936026,0.8404949331398607
seeds.data,False,60,8,10,15,0.8506944444444444,0.8367725519234807
seeds.data,False,60,2,10,20,0.9,0.8988973201220787
seeds.data,False,60,4,10,20,0.8801742919389978,0.8717607389958334
seeds.data,False,60,6,10,20,0.8564814814814815,0.8379333408368891
seeds.data,False,60,8,10,20,0.8848379629629629,0.8777842370334631
seeds.data,False,60,2,12,5,0.8476190476190477,0.8455221955138599
seeds.data,False,60,4,12,5,0.8706427015250545,0.865816606935028
seeds.data,False,60,6,12,5,0.7933501683501684,0.7617608939949977
seeds.data,False,60,8,12,5,0.8478009259259259,0.8390479367840049
seeds.data,False,60,2,12,10,0.8952380952380952,0.8923107665916761
seeds.data,False,60,4,12,10,0.8624727668845316,0.8510791984226519
seeds.data,False,60,6,12,10,0.8758417508417509,0.87264123781032
seeds.data,False,60,8,12,10,0.8703703703703703,0.8631318203316454
seeds.data,False,60,2,12,15,0.8952380952380952,0.8923166511124663
seeds.data,False,60,4,12,15,0.8815359477124183,0.8775708259278325
seeds.data,False,60,6,12,15,0.9061447811447811,0.9041170379093085
seeds.data,False,60,8,12,15,0.9045138888888888,0.9034134560256851
seeds.data,False,60,2,12,20,0.9142857142857143,0.9132087651071116
seeds.data,False,60,4,12,20,0.8376906318082789,0.8246392716131447
seeds.data,False,60,6,12,20,0.8855218855218855,0.8808521162061341
seeds.data,False,60,8,12,20,0.9085648148148149,0.90541529477288
seeds.data,False,60,2,14,5,0.8809523809523809,0.8793829561865816
seeds.data,False,60,4,14,5,0.8907952069716776,0.8867819019908803
seeds.data,False,60,6,14,5,0.7773569023569024,0.7284808464035516
seeds.data,False,60,8,14,5,0.8379629629629629,0.8251430678597862
seeds.data,False,60,2,14,10,0.8428571428571429,0.8269759869759871
seeds.data,False,60,4,14,10,0.8769063180827886,0.8747063798779757
seeds.data,False,60,6,14,10,0.872053872053872,0.866061622378758
seeds.data,False,60,8,14,10,0.8952546296296295,0.8912861336719695
seeds.data,False,60,2,14,15,0.8857142857142857,0.8840491505390968
seeds.data,False,60,4,14,15,0.8899782135076253,0.8860403684803839
seeds.data,False,60,6,14,15,0.9090909090909092,0.9070591432185634
seeds.data,False,60,8,14,15,0.8802083333333334,0.8739909177796175
seeds.data,False,60,2,14,20,0.9190476190476191,0.9187747051694142
seeds.data,False,60,4,14,20,0.8338779956427015,0.8152208028478298
seeds.data,False,60,6,14,20,0.8661616161616162,0.8545307159544647
seeds.data,False,60,8,14,20,0.8935185185185185,0.8885097752551312
seeds.data,False,80,2,2,5,0.7619047619047619,0.6980903305877834
seeds.data,False,80,4,2,5,0.6571350762527233,0.5323952154650547
seeds.data,False,80,6,2,5,0.7727272727272728,0.7565900162774275
seeds.data,False,80,8,2,5,0.7170138888888888,0.6580322038953752
seeds.data,False,80,2,2,10,0.7666666666666667,0.7356758318036659
seeds.data,False,80,4,2,10,0.8393246187363834,0.8252703350731663
seeds.data,False,80,6,2,10,0.7672558922558923,0.7235417334068007
seeds.data,False,80,8,2,10,0.8246527777777778,0.7930786511782439
seeds.data,False,80,2,2,15,0.8,0.7722215918600555
seeds.data,False,80,4,2,15,0.8077342047930284,0.7917647846930012
seeds.data,False,80,6,2,15,0.7436868686868686,0.672009035966224
seeds.data,False,80,8,2,15,0.7806712962962963,0.7561592580318183
seeds.data,False,80,2,2,20,0.7380952380952381,0.6901809528139315
seeds.data,False,80,4,2,20,0.7911220043572985,0.7512263626569091
seeds.data,False,80,6,2,20,0.7866161616161617,0.7278501882139311
seeds.data,False,80,8,2,20,0.7737268518518519,0.7238606492979558
seeds.data,False,80,2,4,5,0.7428571428571429,0.7110708833420101
seeds.data,False,80,4,4,5,0.869281045751634,0.8584889616192317
seeds.data,False,80,6,4,5,0.8207070707070706,0.7902023436917386
seeds.data,False,80,8,4,5,0.7586805555555555,0.6976493053997597
seeds.data,False,80,2,4,10,0.8,0.7701308875221918
seeds.data,False,80,4,4,10,0.8110021786492374,0.7746078341187037
seeds.data,False,80,6,4,10,0.8674242424242423,0.8559158032446388
seeds.data,False,80,8,4,10,0.8113425925925926,0.7902492648639505
seeds.data,False,80,2,4,15,0.8142857142857143,0.7800692694330492
seeds.data,False,80,4,4,15,0.8139978213507626,0.7636317727499191
seeds.data,False,80,6,4,15,0.843013468013468,0.8256285154311142
seeds.data,False,80,8,4,15,0.9016203703703703,0.8899729409307582
seeds.data,False,80,2,4,20,0.8809523809523809,0.876462125289152
seeds.data,False,80,4,4,20,0.8755446623093682,0.8704380916530123
seeds.data,False,80,6,4,20,0.8703703703703703,0.863326289190594
seeds.data,False,80,8,4,20,0.8761574074074074,0.8680310312179507
seeds.data,False,80,2,6,5,0.819047619047619,0.7965578011470003
seeds.data,False,80,4,6,5,0.8523965141612201,0.8350311675613907
seeds.data,False,80,6,6,5,0.9015151515151515,0.8976434807670505
seeds.data,False,80,8,6,5,0.8315972222222221,0.8130174846796363
seeds.data,False,80,2,6,10,0.819047619047619,0.8014278542593736
seeds.data,False,80,4,6,10,0.8529411764705882,0.8466589742451812
seeds.data,False,80,6,6,10,0.8522727272727272,0.8397932930939956
seeds.data,False,80,8,6,10,0.8310185185185186,0.8020397511626984
seeds.data,False,80,2,6,15,0.9095238095238096,0.9092869556205576
seeds.data,False,80,4,6,15,0.8205337690631809,0.7963218320863382
seeds.data,False,80,6,6,15,0.8771043771043772,0.861492040462292
seeds.data,False,80,8,6,15,0.8998842592592592,0.8965885031577756
seeds.data,False,80,2,6,20,0.8809523809523809,0.8762337687738144
seeds.data,False,80,4,6,20,0.8534858387799564,0.8388154144013491
seeds.data,False,80,6,6,20,0.8846801346801346,0.8805725474203735
seeds.data,False,80,8,6,20,0.8587962962962963,0.8389939491156008
seeds.data,False,80,2,8,5,0.7666666666666666,0.6999757687902017
seeds.data,False,80,4,8,5,0.8510348583877996,0.8280270774400966
seeds.data,False,80,6,8,5,0.7975589225589226,0.7801752621905914
seeds.data,False,80,8,8,5,0.8790509259259259,0.8708778407694816
seeds.data,False,80,2,8,10,0.8857142857142857,0.8822712054227462
seeds.data,False,80,4,8,10,0.8910675381263616,0.8859665550842021
seeds.data,False,80,6,8,10,0.9111952861952862,0.9078426034795218
seeds.data,False,80,8,8,10,0.8333333333333333,0.8097369971322557
seeds.data,False,80,2,8,15,0.8904761904761904,0.8866807978884919
seeds.data,False,80,4,8,15,0.8425925925925926,0.8287278744622021
seeds.data,False,80,6,8,15,0.8661616161616162,0.8612814920951203
seeds.data,False,80,8,8,15,0.8987268518518519,0.8969891538486741
seeds.data,False,80,2,8,20,0.8904761904761904,0.8900383282232598
seeds.data,False,80,4,8,20,0.88099128540305,0.8774530979525907
seeds.data,False,80,6,8,20,0.8922558922558923,0.8876911038505241
seeds.data,False,80,8,8,20,0.8576388888888888,0.8491252272695771
seeds.data,False,80,2,10,5,0.8999999999999999,0.8983600687519768
seeds.data,False,80,4,10,5,0.8417755991285403,0.8224561766595218
seeds.data,False,80,6,10,5,0.8244949494949495,0.8103315143205277
seeds.data,False,80,8,10,5,0.8634259259259259,0.8556343270449307
seeds.data,False,80,2,10,10,0.8761904761904762,0.8700664645219629
seeds.data,False,80,4,10,10,0.8703703703703703,0.8654051350199482
seeds.data,False,80,6,10,10,0.872895622895623,0.8636639448433553
seeds.data,False,80,8,10,10,0.8715277777777777,0.8608140085711091
seeds.data,False,80,2,10,15,0.9095238095238096,0.9085260751102415
seeds.data,False,80,4,10,15,0.8899782135076253,0.887740039030861
seeds.data,False,80,6,10,15,0.8505892255892257,0.837145967902388
seeds.data,False,80,8,10,15,0.8663194444444444,0.8564801226178935
seeds.data,False,80,2,10,20,0.8714285714285714,0.8667652750473397
seeds.data,False,80,4,10,20,0.8570261437908497,0.8473005314203137
seeds.data,False,80,6,10,20,0.9053030303030303,0.9029629930202013
seeds.data,False,80,8,10,20,0.8842592592592593,0.8807597015414352
seeds.data,False,80,2,12,5,0.8380952380952381,0.8285545156542992
seeds.data,False,80,4,12,5,0.8472222222222223,0.824624712826413
seeds.data,False,80,6,12,5,0.8569023569023568,0.8498989149432349
seeds.data,False,80,8,12,5,0.8402777777777778,0.8241239335569831
seeds.data,False,80,2,12,10,0.8,0.7391998561876858
seeds.data,False,80,4,12,10,0.861111111111111,0.8450242599358809
seeds.data,False,80,6,12,10,0.8682659932659932,0.8647836058057264
seeds.data,False,80,8,12,10,0.8564814814814814,0.8364569368826335
seeds.data,False,80,2,12,15,0.9285714285714286,0.9280269151081824
seeds.data,False,80,4,12,15,0.8769063180827886,0.8730359913867044
seeds.data,False,80,6,12,15,0.8901515151515151,0.8869037731204017
seeds.data,False,80,8,12,15,0.8472222222222221,0.8284442495355808
seeds.data,False,80,2,12,20,0.861904761904762,0.8526871276871276
seeds.data,False,80,4,12,20,0.8913398692810458,0.8875185873205889
seeds.data,False,80,6,12,20,0.8956228956228957,0.8934312976341962
seeds.data,False,80,8,12,20,0.8993055555555556,0.8946639055675434
seeds.data,False,80,2,14,5,0.8428571428571429,0.8187455785795494
seeds.data,False,80,4,14,5,0.900871459694989,0.9001769368164863
seeds.data,False,80,6,14,5,0.8619528619528619,0.8469492383622819
seeds.data,False,80,8,14,5,0.8125,0.7809038467427887
seeds.data,False,80,2,14,10,0.7904761904761906,0.7619096512855863
seeds.data,False,80,4,14,10,0.809368191721133,0.7834016789506482
seeds.data,False,80,6,14,10,0.8914141414141414,0.8887933355172105
seeds.data,False,80,8,14,10,0.8726851851851851,0.8676549657199812
seeds.data,False,80,2,14,15,0.8571428571428572,0.847749582289056
seeds.data,False,80,4,14,15,0.8796296296296297,0.8641237932474136
seeds.data,False,80,6,14,15,0.8707912457912458,0.8553646094467351
seeds.data,False,80,8,14,15,0.890625,0.888208624092912
seeds.data,False,80,2,14,20,0.8380952380952381,0.8272171463948524
seeds.data,False,80,4,14,20,0.8815359477124183,0.8761039198539199
seeds.data,False,80,6,14,20,0.8842592592592594,0.8747302850776114
seeds.data,False,80,8,14,20,0.8674768518518517,0.8546294620051182
seeds.data,False,100,2,2,5,0.7904761904761906,0.79012290451932
seeds.data,False,100,4,2,5,0.6658496732026143,0.6161629700382096
seeds.data,False,100,6,2,5,0.6607744107744107,0.5931301412457269
seeds.data,False,100,8,2,5,0.7939814814814814,0.7557414871382935
seeds.data,False,100,2,2,10,0.6047619047619048,0.5155988313549489
seeds.data,False,100,4,2,10,0.6898148148148148,0.5870714151395038
seeds.data,False,100,6,2,10,0.7744107744107743,0.7262472538659445
seeds.data,False,100,8,2,10,0.7037037037037037,0.6065350538084082
seeds.data,False,100,2,2,15,0.8047619047619048,0.7630341319520209
seeds.data,False,100,4,2,15,0.7339324618736384,0.6867620149954976
seeds.data,False,100,6,2,15,0.7457912457912458,0.6789872894795433
seeds.data,False,100,8,2,15,0.791087962962963,0.7503317730601012
seeds.data,False,100,2,2,20,0.7428571428571429,0.6922421507916885
seeds.data,False,100,4,2,20,0.7946623093681917,0.7569041072091357
seeds.data,False,100,6,2,20,0.7996632996632996,0.7481956888195436
seeds.data,False,100,8,2,20,0.7719907407407407,0.723250899028931
seeds.data,False,100,2,4,5,0.7714285714285715,0.7329303667338118
seeds.data,False,100,4,4,5,0.7222222222222222,0.6434727504841847
seeds.data,False,100,6,4,5,0.7222222222222222,0.6648093967029448
seeds.data,False,100,8,4,5,0.8425925925925926,0.8359385357934119
seeds.data,False,100,2,4,10,0.8333333333333333,0.8202138552170579
seeds.data,False,100,4,4,10,0.8003812636165577,0.7758552666207632
seeds.data,False,100,6,4,10,0.7866161616161617,0.7504852557120366
seeds.data,False,100,8,4,10,0.8396990740740741,0.8184502821596474
seeds.data,False,100,2,4,15,0.9190476190476191,0.918224340636863
seeds.data,False,100,4,4,15,0.8393246187363834,0.8137034625797872
seeds.data,False,100,6,4,15,0.8375420875420875,0.8119567942582293
seeds.data,False,100,8,4,15,0.7766203703703703,0.7342867386131116
seeds.data,False,100,2,4,20,0.8666666666666667,0.8593119116312694
seeds.data,False,100,4,4,20,0.872276688453159,0.8638936240265066
seeds.data,False,100,6,4,20,0.8800505050505051,0.8708091779678355
seeds.data,False,100,8,4,20,0.8709490740740741,0.8619850128477635
seeds.data,False,100,2,6,5,0.8761904761904762,0.8729203772118238
seeds.data,False,100,4,6,5,0.7246732026143791,0.6720979183028793
seeds.data,False,100,6,6,5,0.8367003367003368,0.8142058414877887
seeds.data,False,100,8,6,5,0.8194444444444444,0.7971121552023255
seeds.data,False,100,2,6,10,0.8904761904761904,0.8854596931665291
seeds.data,False,100,4,6,10,0.8431372549019609,0.8297055881626177
seeds.data,False,100,6,6,10,0.8872053872053872,0.882425017114646
seeds.data,False,100,8,6,10,0.8460648148148149,0.8304856066562722
seeds.data,False,100,2,6,15,0.9,0.8977292759733009
seeds.data,False,100,4,6,15,0.82979302832244,0.811463046173445
seeds.data,False,100,6,6,15,0.8758417508417509,0.8701223371932754
seeds.data,False,100,8,6,15,0.8113425925925926,0.7808309627211902
seeds.data,False,100,2,6,20,0.8571428571428572,0.8474708024985373
seeds.data,False,100,4,6,20,0.8382352941176471,0.821915491365317
seeds.data,False,100,6,6,20,0.8787878787878788,0.8706829326515316
seeds.data,False,100,8,6,20,0.8582175925925926,0.8502428843373115
seeds.data,False,100,2,8,5,0.9,0.8988736647766954
seeds.data,False,100,4,8,5,0.8572984749455337,0.8468929863773139
seeds.data,False,100,6,8,5,0.8383838383838386,0.8220049095127244
seeds.data,False,100,8,8,5,0.8142361111111112,0.7894769797053078
seeds.data,False,100,2,8,10,0.8666666666666667,0.8590453242081042
seeds.data,False,100,4,8,10,0.8905228758169934,0.883475232897929
seeds.data,False,100,6,8,10,0.8817340067340066,0.8793289882420318
seeds.data,False,100,8,8,10,0.837962962962963,0.8123152513264742
seeds.data,False,100,2,8,15,0.7142857142857143,0.6334154830887981
